id,actual,rf,rf-bal,lr,lr-bal
1390,True,0.91,0.83,0.8721938880131223,0.7755334155836345
1391,True,0.89,0.85,0.7409603056176173,0.5756841701435651
1392,True,0.92,0.95,0.9086286112181404,0.7630813183534877
1393,True,0.91,0.96,0.8645199421250703,0.7158689487664802
1394,True,0.92,0.98,0.9090372126547186,0.8534245196574477
1395,True,0.93,0.85,0.8410800495574773,0.7931258798483103
1396,True,0.94,0.95,0.9197713635491485,0.8698749736552164
1397,True,0.88,0.9,0.8491060307183158,0.6961541957708876
1398,True,0.8,0.81,0.4179755861803494,0.2075424156890426
1399,True,0.85,0.78,0.9295204014869334,0.8458922760457591
1400,True,0.74,0.83,0.6381847587157103,0.549219131295981
1401,False,0.58,0.62,0.7562968129617395,0.6406787363488076
1402,False,0.78,0.66,0.6782262579160221,0.5758480838495053
1403,True,0.94,0.92,0.9234950251843512,0.8681367373855998
1404,True,0.9,0.92,0.9055746348808701,0.768236285186464
1405,True,0.68,0.69,0.8154843465860064,0.6667741376385188
1406,True,0.85,0.89,0.943468770899093,0.835382933304915
1407,True,0.87,0.86,0.8567563618658363,0.705293902108035
1408,True,0.93,0.96,0.774606599129263,0.6384511570489358
1409,True,0.88,0.91,0.9283395766168809,0.857305963433598
1410,True,0.95,0.92,0.9568051848154276,0.9121631494784894
1411,True,0.91,0.95,0.9490434207821754,0.8915560769867061
1412,True,0.91,0.95,0.9490434207821754,0.8915560769867061
1413,True,0.66,0.77,0.4242108056940554,0.18168248436199527
1414,True,0.86,0.92,0.9725262745000146,0.9470356917395184
1415,True,0.74,0.71,0.8294124144283028,0.7102491029322676
1416,True,0.88,0.88,0.8543105979031325,0.7197141944957645
1417,True,0.96,0.97,0.906964168862034,0.8154974088410142
1418,False,0.2,0.28,0.34884328698336137,0.14554035781412306
1419,False,0.54,0.67,0.3670092898913981,0.12850585357847696
1420,False,0.54,0.67,0.3670092898913981,0.12850585357847696
1421,False,0.21,0.37,0.1539846135737896,0.077178785862859
1422,False,0.63,0.53,0.1841877771423476,0.07414521660417914
1423,False,0.13,0.11,0.08224326044279501,0.07142980015833478
1424,False,0.2,0.27,0.5924897697497732,0.37433301485047005
1425,False,0.47,0.44,0.045364848321057784,0.029475477905202295
1426,False,0.16,0.13,0.13752747526289694,0.07874490844453298
1427,False,0.27,0.17,0.18510687570447404,0.11051030608166236
1428,False,0.3,0.25,0.5854199409576726,0.45395639457001247
1429,False,0.37,0.3,0.21306930462547055,0.12170740767765056
1430,False,0.07,0.07,0.027227639331888955,0.017388957098292933
1431,False,0.52,0.55,0.4921220321002912,0.2672922452880826
1432,False,0.63,0.74,0.5070852277545153,0.3593626896698127
1433,False,0.64,0.75,0.5301807853532529,0.41504752647264764
1434,False,0.63,0.71,0.6667410963647608,0.3756562416573163
1435,False,0.13,0.15,0.2290227563210251,0.1113969127354055
1436,False,0.26,0.16,0.14186066570052308,0.11215130075423116
1437,False,0.35,0.32,0.27904015470354926,0.14769328323699688
1438,False,0.25,0.19,0.22256366996998558,0.10388406890663997
1439,False,0.14,0.14,0.150778427585631,0.05991603336542291
1440,True,0.95,0.93,0.9081100688240873,0.8306217059286229
1441,True,0.65,0.69,0.7759588757656248,0.5853015441475116
1442,True,0.97,0.97,0.9608720528717936,0.9296449518655644
1443,True,0.97,0.92,0.9629844445323548,0.9239258950136269
1444,True,0.81,0.8,0.774791308526904,0.6956319750682209
1445,True,0.91,0.97,0.8843186071650405,0.8447830874388019
1446,True,0.85,0.87,0.5577607263979169,0.4650751003856607
1447,True,0.93,0.95,0.9809754846496809,0.9567486698576836
1448,True,0.87,0.91,0.9194408041866248,0.8048248137441364
1449,True,0.86,0.82,0.7014548411357091,0.5157412100232939
1450,True,0.87,0.8,0.19607118605285387,0.04119648435964914
1451,True,0.94,0.98,0.9365522140694064,0.9144541597930482
1452,True,0.94,0.97,0.6639642427944953,0.4509851805444244
1453,True,0.81,0.78,0.7369874014096415,0.5441576972290083
1454,False,0.44,0.49,0.46038924529126474,0.24930190699604038
1455,True,0.95,0.95,0.872791159885804,0.8028531033995019
1456,True,0.82,0.8,0.9165589006815816,0.8608874899847154
1457,True,0.88,0.83,0.7393620052553657,0.5629196836766996
1458,False,0.26,0.19,0.34623484904721946,0.18286680047844367
1459,True,0.99,0.97,0.9621716149670331,0.9025759711157079
1460,True,0.64,0.7,0.5494386538440927,0.40383295188384755
1461,True,0.69,0.76,0.768881863145375,0.5732530581960341
1462,True,0.85,0.82,0.9267159076569736,0.8651970466352715
1463,True,0.97,0.94,0.9983828293875793,0.9981072963830918
1464,True,0.85,0.93,0.7427930716149818,0.5854693635023777
1465,True,0.83,0.88,0.3033357588836265,0.18064426378438497
1466,False,0.22,0.38,0.6333105991479707,0.4493372585231573
1467,True,0.89,0.92,0.7223001788491062,0.5606807151714335
1468,True,0.84,0.86,0.9514343617020505,0.9190658968591217
1469,True,0.73,0.86,0.8540415508071665,0.7693453738583215
1470,True,0.99,0.98,0.8036188353551456,0.670219828856911
1471,True,0.71,0.75,0.5614356074522328,0.30211507594349246
1472,True,0.89,0.84,0.8074310000530297,0.6874795802829836
1473,True,0.51,0.58,0.22836140303344757,0.12719325561113998
1474,False,0.18,0.34,0.761104814211893,0.42954122603733197
1475,False,0.09,0.12,0.09525738296581109,0.06317423882730942
1476,True,0.95,0.94,0.848880139602129,0.6786045543830364
1477,False,0.2,0.26,0.3430524740155969,0.13512175570452065
1478,False,0.2,0.2,0.7051240504511205,0.40548492455139484
1479,False,0.27,0.28,0.405308713226766,0.2039525731355227
1480,False,0.12,0.1,0.07900580541011665,0.039671615248419154
1481,False,0.24,0.15,0.4069021333674718,0.23807028667219932
1482,False,0.63,0.55,0.6126678893025933,0.4611308747274634
1483,False,0.23,0.26,0.3614126708863394,0.19590132994292564
1484,False,0.25,0.32,0.26359721545498344,0.13434626466694397
1485,False,0.11,0.22,0.001942556868659301,0.0006240483508809546
1486,False,0.11,0.22,0.001942556868659301,0.0006240483508809546
1487,False,0.19,0.25,0.5686957248209362,0.4171876102159463
1488,False,0.66,0.73,0.699603475850439,0.5212328060713883
1489,False,0.52,0.53,0.21847313391749348,0.14244864721986955
1490,True,0.9,0.92,0.7787386576883789,0.6814115183711986
1491,True,0.69,0.75,0.9520403073373026,0.8756687866682599
1492,True,0.82,0.9,0.44981858548817916,0.35973780279551876
1493,True,0.85,0.9,0.9817782635843216,0.9759079828739088
1494,True,0.76,0.77,0.8418177820927689,0.6396565233024561
1495,True,0.81,0.85,0.9980735661850104,0.9986786929390191
1496,True,0.96,0.97,0.9725383761805758,0.9330790406990579
1497,True,0.78,0.89,0.9968537326812943,0.9914899456884022
1498,True,0.91,0.88,0.7466615593510229,0.6451018228191897
1499,True,0.65,0.68,0.9427856215054913,0.9246672806244859
1500,True,0.91,0.95,0.8553888760748248,0.7833544077264273
1501,True,0.66,0.62,0.6473117232688479,0.49460723295414083
1502,False,0.68,0.82,0.5193648695479142,0.2886452419005292
1503,True,0.77,0.78,0.5196576379127478,0.3704126624410722
1504,True,0.77,0.78,0.5196576379127478,0.3704126624410722
1505,True,0.69,0.7,0.6832687705883528,0.4175136839604188
1506,True,0.75,0.81,0.9065922659373891,0.7354349805968143
1507,True,0.94,0.85,0.5418565380385071,0.505802506019436
1508,True,0.92,0.95,0.9799325690978865,0.958648223125561
1509,True,0.94,0.87,0.8860727236726577,0.8417780997629198
1510,True,0.93,0.88,0.952119870497257,0.9371994779256374
1511,True,0.92,0.91,0.9934541078659064,0.9832804143807572
1512,True,0.77,0.85,0.010326306579724406,0.005975124503392327
1513,True,0.73,0.77,0.9278935114719943,0.8633202559512784
1514,True,0.76,0.77,0.9731631269664481,0.893745030435067
1515,True,0.74,0.88,0.9955486299138933,0.9898264257570497
1516,True,0.82,0.87,0.9145657475144147,0.8551697552488484
1517,True,0.62,0.59,0.2885027362733861,0.2111633358883319
1518,True,0.8,0.9,0.4993718444961308,0.29677925291754914
1519,True,0.97,0.92,0.9936764868878726,0.9874926091173009
1520,True,0.98,0.98,0.9751999963608022,0.9608662216766102
1521,True,0.78,0.81,0.9311144099653915,0.860945687701835
1522,True,0.73,0.76,0.631463007764361,0.359890094744007
1523,True,0.93,0.9,0.8251500454122354,0.7537228845679403
1524,True,0.95,0.98,0.9989418925855309,0.9979081740173158
1525,True,0.94,0.89,0.9955617890960199,0.9883917558004396
1526,True,0.79,0.8,0.7857818976275197,0.5819001003378099
1527,True,0.88,0.94,0.9921228807079946,0.989611576625166
1528,True,0.93,0.91,0.7051730637603832,0.5562788495299902
1529,True,0.67,0.74,0.8808702131605756,0.7739515477624649
1530,True,0.67,0.65,0.7779810692856743,0.6420249924129326
1531,True,0.95,1.0,0.9715412138604731,0.9466315710086244
1532,True,0.97,0.94,0.9594246484975947,0.9285854346974165
1533,True,0.87,0.95,0.8433735756855855,0.6989169309779634
1534,True,0.87,0.87,0.8197672985644711,0.640486209317074
1535,True,0.89,0.9,0.603029151311212,0.41836412588269833
1536,True,0.67,0.74,0.6880519370158131,0.4106861484624403
1537,True,0.92,0.96,0.8881073524018364,0.7590432789056942
1538,True,0.66,0.62,0.9373607487303937,0.8670267039342219
1539,True,0.94,0.96,0.7107029086571295,0.573426066300415
1540,True,0.79,0.75,0.839306105659096,0.7580611167361209
1541,True,0.91,0.89,0.8795037394995607,0.7199981733093166
1542,True,0.92,0.88,0.7685895767561371,0.6010577749261318
1543,False,0.22,0.26,0.47713669052141666,0.3756353591142046
1544,True,0.9,0.91,0.8586445562224468,0.7140005001333214
1545,True,0.9,0.94,0.85607476393408,0.6725470443533152
1546,True,1.0,0.98,0.9279468608544298,0.8189969677360994
1547,True,0.65,0.7,0.6230936750440959,0.4404907988818479
1548,True,0.88,0.92,0.8782244622929312,0.8314571046318953
1549,True,0.84,0.77,0.6112067995016082,0.3294878243742646
1550,True,0.74,0.77,0.6501470692611886,0.4039541348584825
1551,True,0.82,0.84,0.8626098959803209,0.7028307413859674
1552,True,0.75,0.74,0.9356380931814724,0.9374476382278423
1553,True,0.71,0.74,0.9212400198747863,0.8094082379737799
1554,True,0.9,0.96,0.9932261104415047,0.9856618908544847
1555,True,0.92,0.87,0.9484563483383134,0.9190933781497416
1556,True,0.74,0.79,0.824200623381874,0.5542849631000137
1557,True,0.71,0.78,0.8839564688209142,0.8032219044637668
1558,True,0.93,0.97,0.7704851880958518,0.7542374337858423
1559,True,0.95,0.93,0.7960409944521379,0.6664674659403071
1560,True,0.86,0.89,0.9163509341668575,0.9106279014250854
1561,True,0.88,0.91,0.8636507114784924,0.6727058533243366
1562,True,0.88,0.88,0.8029135477504399,0.5496458168038987
1563,True,0.94,0.95,0.9291025145064984,0.8950041252064979
1564,True,0.92,0.97,0.9420110155950303,0.9028297281072337
1565,True,0.79,0.84,0.8243274021840445,0.6501476355407377
1566,True,0.96,0.96,0.933385044412602,0.8732205081940104
1567,True,0.96,0.92,0.6974627008279597,0.48759955286418766
1568,True,0.98,0.98,0.8369274925330971,0.6374596806467006
1569,True,0.98,0.98,0.8369274925330971,0.6374596806467006
1570,True,0.82,0.9,0.9663305628797834,0.9417084517620167
1571,True,0.95,0.98,0.8852537704617084,0.8473145284532563
1572,False,0.76,0.69,0.9325261246475913,0.8773109294534635
1573,True,0.92,0.88,0.9482235932252145,0.8812949682435385
1574,True,0.88,0.92,0.8730526142649314,0.7669172962392875
1575,True,0.94,0.98,0.8265113344669708,0.6629814390159905
1576,True,0.96,0.94,0.962380965602729,0.934404370865952
1577,True,0.7,0.71,0.6823603356584972,0.4315006681197308
1578,False,0.78,0.76,0.9997638633836018,0.9993200643216462
1579,True,0.79,0.89,0.9053287266882559,0.8281062836411655
1580,True,0.93,0.9,0.8963136814778069,0.8134654620571404
1581,True,0.89,0.93,0.9120504715547141,0.8766526844362054
1582,True,0.93,0.87,0.9425689233813395,0.8249403468224115
1583,True,0.64,0.72,0.8015671958055883,0.6507904200023075
1584,True,0.89,0.84,0.688317143987023,0.5050536159000982
1585,True,0.9,0.9,0.5411333042721741,0.38961648023733153
1586,False,0.26,0.3,0.25386099764151626,0.14877531722618983
1587,True,0.76,0.69,0.1948339774621677,0.04704354948110328
1588,True,0.86,0.96,0.30082760265094116,0.1007888527495117
1589,True,0.94,0.96,0.876043838922843,0.7853810264651551
1590,True,0.73,0.73,0.8731032972727036,0.7850749193426776
1591,True,0.76,0.81,0.9661884031483643,0.9514581175414778
1592,False,0.42,0.35,0.8170652066615282,0.7335071404906146
1593,True,0.81,0.85,0.8798976304028174,0.7298360334616059
1594,True,0.71,0.66,0.6226063968041393,0.3891667854668596
1595,True,0.79,0.83,0.7345127366951891,0.6095315739439999
1596,True,0.59,0.64,0.6896511927517696,0.5918781671145565
1597,True,0.89,0.92,0.8337014312192699,0.7378834414459576
1598,True,0.89,0.86,0.5548581869628217,0.33450571884274183
1599,True,0.9,0.94,0.8999926159331283,0.8029322413227822
1600,True,0.71,0.69,0.8753580901877085,0.7706974264914151
1601,True,0.66,0.78,0.37306470080809084,0.1593734158798516
1602,True,0.95,0.97,0.8946012044278248,0.843875782126005
1603,True,0.73,0.77,0.7252617801905983,0.5009287318527212
1604,True,0.85,0.78,0.40917654897053396,0.2833597204265814
1605,True,0.6,0.68,0.47884999147672286,0.4692713181249716
1606,True,0.8,0.75,0.9538158433119589,0.9367445481979547
1607,True,0.94,0.9,0.7420821934686597,0.5638829136720723
1608,False,0.24,0.22,0.20415022008120626,0.10954577806778168
1609,True,0.93,0.95,0.8574088160729193,0.8137786955972459
1610,True,0.81,0.94,0.4880035655200992,0.20129322644466371
1611,True,0.99,1.0,0.8509304974066102,0.7384077298430496
1612,True,0.99,1.0,0.8509304974066102,0.7384077298430496
1613,True,0.7,0.76,0.8406743117545851,0.7684459578782771
1614,True,0.9,0.94,0.9989843677500153,0.9969355145115998
1615,True,0.72,0.79,0.9285343319325782,0.8197702903768199
1616,True,0.86,0.84,0.9669582674715068,0.8803773356761341
1617,True,0.83,0.84,0.972691178813336,0.9526302123598117
1618,True,0.94,0.91,0.9926967060847842,0.9900057858904333
1619,False,0.47,0.63,0.3920335861461925,0.20432552894712333
1620,True,0.95,0.95,0.9820126304852383,0.9583127930315634
1621,False,0.26,0.31,0.6825884071894263,0.4345026824674237
1622,True,0.89,0.89,0.7587688523580771,0.6048974329272503
1623,False,0.4,0.29,0.6202162945248609,0.40354059073674814
1624,True,0.74,0.74,0.8525605825097918,0.7618126986315772
1625,True,0.75,0.77,0.8442002093435426,0.6535168334051709
1626,True,0.94,0.9,0.806798228011715,0.4804687307144928
1627,True,0.9,0.89,0.9596790847314215,0.9213890871482876
1628,True,0.77,0.68,0.9471721851851923,0.9061359679247313
1629,True,0.74,0.72,0.6842730477429929,0.44222855302686465
1630,True,0.74,0.71,0.9625120493286167,0.8555930896847117
1631,True,0.72,0.76,0.901458520837971,0.7829954867575586
1632,True,0.76,0.69,0.7944934041559133,0.809573018128096
1633,True,0.77,0.74,0.7744177411322055,0.5594629416045718
1634,True,0.77,0.74,0.7744177411322055,0.5594629416045718
1635,True,0.94,0.94,0.9856687852527103,0.962585074185241
1636,True,0.88,0.81,0.8828642724852241,0.7759065120696826
1637,True,0.94,0.91,0.9746164554196616,0.9390549396142313
1638,True,0.93,0.93,0.8779790897435386,0.7794654984384446
1639,True,0.81,0.73,0.9863961681859699,0.9632708343929068
1640,True,0.97,0.97,0.6926505708916966,0.5216281903720899
1641,True,0.88,0.94,0.9359749330261011,0.8412594286735353
1642,True,0.92,0.94,0.9922618632844892,0.9694287886843913
1643,True,0.94,0.94,0.7136777249540572,0.5035271956724968
1644,False,0.25,0.28,0.7564836985959449,0.49160134704795366
1645,True,0.85,0.83,0.9679232429028001,0.9505258251170583
1646,False,0.49,0.48,0.5197600975148032,0.4343404411100576
1647,True,0.94,0.91,0.5673694961740472,0.3541630859357298
1648,True,0.79,0.89,0.8565873131651933,0.6574091816349288
1649,True,0.89,0.88,0.9326236657759801,0.8909095762652777
1650,True,0.76,0.76,0.6935116713602327,0.5520459736774581
1651,True,0.81,0.89,0.919343625661998,0.853978395314705
1652,True,0.85,0.89,0.23425847705944813,0.12045054325205952
1653,False,0.69,0.71,0.31606581980153836,0.15388791069469615
1654,True,0.82,0.79,0.9533108282085855,0.9344381752174045
1655,True,0.94,0.88,0.9737614344094024,0.948373834585938
1656,True,0.91,0.94,0.856409673248557,0.7408524612436276
1657,True,0.74,0.76,0.8383872432579954,0.6864067558957864
1658,True,0.73,0.8,0.7820416688649806,0.7287285823694849
1659,True,0.92,0.89,0.9051196667636625,0.7402799445177881
1660,True,0.92,0.98,0.9526896269559876,0.8964131995651983
1661,True,0.81,0.89,0.9859571391951779,0.9733814130556808
1662,True,0.79,0.85,0.9511488949095348,0.9020707486564293
1663,True,0.9,0.89,0.99599215388836,0.9941014905179558
1664,True,0.87,0.92,0.9905228153419191,0.9876903298138617
1665,True,0.69,0.69,0.9232875630348746,0.8830325256494722
1666,True,0.62,0.65,0.8469916349892315,0.6431003128942919
1667,True,0.68,0.71,0.7439572581728473,0.584214157184987
1668,True,0.93,0.91,0.4837115856223306,0.2932538676542016
1669,True,0.74,0.76,0.9388441246551954,0.8685900233024789
1670,False,0.19,0.24,0.6837494249709354,0.35719729710523257
1671,True,0.92,0.84,0.8191773734138417,0.7163162469643379
1672,False,0.67,0.74,0.6610228006366904,0.6208120528606448
1673,True,0.91,0.93,0.9166435548995527,0.8038764339694647
1674,True,0.75,0.78,0.5457819369416668,0.3241717413596972
1675,False,0.73,0.66,0.3753227372179562,0.1905387589271049
1676,False,0.18,0.29,0.7232278019329739,0.46713778395805694
1677,True,0.84,0.93,0.9486943477713513,0.8497271079267245
1678,True,0.7,0.66,0.13644012829641888,0.0766007350913876
1679,True,0.72,0.76,0.9114601895433225,0.8485933626404835
1680,True,0.88,0.86,0.3196432777870769,0.1150689137227784
1681,True,0.9,0.9,0.9935953896414272,0.9816982900637319
1682,True,0.75,0.78,0.9936876386103739,0.9870567754867581
1683,True,0.93,0.9,0.7834929314664444,0.5996908065886688
1684,True,0.93,0.9,0.7834929314664444,0.5996908065886688
1685,True,0.86,0.72,0.8716068582334471,0.7496949967504049
1686,True,0.86,0.91,0.3745692139859729,0.07350510130910178
1687,True,0.74,0.72,0.9914974786989227,0.9760653490173596
1688,True,0.87,0.91,0.8019928154262805,0.6893237802612592
1689,True,0.76,0.79,0.9495386068533542,0.886364880072306
1690,False,0.62,0.72,0.9427584527222685,0.840901062147981
1691,False,0.62,0.72,0.9427584527222685,0.840901062147981
1692,True,0.56,0.59,0.319862105268016,0.13775075389492658
1693,False,0.27,0.27,0.6582828779195119,0.4152120696856608
1694,True,0.74,0.78,0.9642697907935173,0.9118947891529592
1695,True,0.68,0.69,0.8111916533801007,0.48548526740670134
1696,True,0.83,0.82,0.716942445908985,0.5418265249652988
1697,True,0.69,0.74,0.9069978095975617,0.852843593914788
1698,True,0.81,0.73,0.7509638393690211,0.5579274625574676
1699,True,0.91,0.91,0.9808181745466601,0.9521267688093641
1700,True,0.74,0.75,0.9745756936476094,0.9597714059011322
1701,True,0.84,0.9,0.9170492524355958,0.804592219746697
1702,True,0.77,0.85,0.9666804033132784,0.9536814011093867
1703,True,0.79,0.77,0.9827274739785755,0.978240333631621
1704,True,0.8,0.66,0.969131160584905,0.9376214904122765
1705,True,0.57,0.67,0.8531439197548775,0.7554679244397573
1706,True,0.73,0.79,0.9978792898703572,0.9980037316368482
1707,True,0.86,0.85,0.6499678583385164,0.4634603745558711
1708,True,0.91,0.9,0.9718812074538448,0.9492424650406625
1709,True,0.79,0.89,0.718994313743739,0.43732759046233183
1710,True,0.73,0.87,0.9983325813627784,0.9971984137750339
1711,True,0.61,0.7,0.1562492683465383,0.07479164292468257
1712,False,0.73,0.73,0.7317712725251078,0.5658460931241923
1713,True,0.73,0.64,0.8638069244313139,0.7192186573134373
1714,True,0.83,0.77,0.9145114598764873,0.7744451241613286
1715,True,0.63,0.69,0.2817358730294597,0.17805503053878083
1716,True,0.9,0.95,0.9443162453281895,0.887864069399414
1717,True,0.79,0.78,0.8730348239034026,0.8245770932929228
1718,True,0.89,0.93,0.4228674495303744,0.33306161383462735
1719,False,0.25,0.29,0.4524908781593132,0.27438206517374364
1720,True,0.88,0.87,0.6272578702464995,0.3571621164839152
1721,True,0.96,0.93,0.9817243691155746,0.9587429150049147
1722,False,0.62,0.76,0.524274075038132,0.28494819620808026
1723,True,0.91,0.92,0.6295611165340813,0.4586915164309752
1724,True,0.89,0.95,0.4277205018283542,0.21817942400620535
1725,True,0.61,0.59,0.7668863075723037,0.6336457644269543
1726,True,0.63,0.65,0.38655602259758676,0.25098809196713323
1727,True,0.72,0.81,0.709991354367289,0.4731740038964079
1728,True,0.65,0.66,0.3321719361201706,0.10862023082844895
1729,True,0.73,0.77,0.9665667901190484,0.9324774091109302
1730,True,0.66,0.67,0.4150115862581573,0.24551654182168042
1731,True,0.94,0.91,0.9869433722899055,0.9803250100163445
1732,True,0.85,0.83,0.5790090809994978,0.325333450366872
1733,True,0.89,0.87,0.640278508771717,0.4006008944778272
1734,True,0.69,0.76,0.848050932845796,0.6525406002104331
1735,True,0.91,0.94,0.9383536158602207,0.9065015628355882
1736,True,0.95,0.93,0.8964805537340026,0.8212532676537754
1737,False,0.2,0.27,0.7062312739790978,0.41020802113662547
1738,False,0.66,0.66,0.1705335708315771,0.0627961853708058
1739,True,0.93,0.93,0.8855610131780567,0.7380054632565041
1740,True,0.69,0.78,0.9734980310222228,0.9255681801532426
1741,True,0.91,0.9,0.6911917782573525,0.49627649437281646
1742,True,0.93,0.93,0.7052896508366285,0.5300026409871234
1743,True,0.82,0.78,0.9195386909147159,0.8144415299691381
1744,True,0.73,0.82,0.7196259868592614,0.5765654268179542
1745,True,0.72,0.86,0.9547684005548422,0.9149722614266814
1746,True,0.9,0.89,0.9879683269984718,0.9822112083262785
1747,True,0.76,0.78,0.6757494543536484,0.4850126563938226
1748,True,0.69,0.8,0.7087090136901188,0.5194900177049689
1749,True,0.94,0.94,0.7944181172694681,0.6237788653847841
1750,True,0.6,0.69,0.8293598215135648,0.6347556792901092
1751,True,0.67,0.71,0.5535989965394479,0.34565935726447833
1752,True,0.98,0.99,0.9945776387841094,0.9800062485282456
1753,True,0.75,0.81,0.7589463020463816,0.4461027848570016
1754,True,0.67,0.82,0.33419093566217895,0.10029295040241547
1755,True,0.82,0.86,0.951884392153432,0.896847088635414
1756,True,0.84,0.85,0.19402135575011897,0.10582990564898272
1757,True,0.49,0.57,0.45986943498953814,0.2980332072827162
1758,True,0.89,0.9,0.7424438733812748,0.6678956846728933
1759,False,0.3,0.21,0.8463074147229869,0.6195303317948166
1760,True,0.71,0.77,0.8681797729961249,0.6390522969720132
1761,True,0.89,0.94,0.7269121012171891,0.5401316126978646
1762,False,0.73,0.77,0.5953944638250092,0.3780681822858483
1763,True,0.71,0.77,0.8920153276164801,0.8333465508241344
1764,True,0.87,0.91,0.5398941479137673,0.3342635139065214
1765,True,0.94,0.92,0.9866045963328643,0.9739574165006913
1766,True,0.75,0.84,0.975769922498754,0.9450949804345136
1767,True,0.87,0.9,0.8940075977072893,0.807192565617653
1768,True,0.93,0.97,0.9400103510682196,0.8930830009108022
1769,True,0.76,0.74,0.9495419192870763,0.8474150288217912
1770,False,0.23,0.39,0.8430066273337393,0.5135103761105806
1771,True,0.94,0.9,0.8385392063839165,0.6868550176427963
1772,False,0.33,0.38,0.38928380118395906,0.14585577758514762
1773,False,0.66,0.65,0.5111825470207466,0.25832373040334417
1774,True,0.93,0.93,0.5078472006248936,0.3205267202979817
1775,False,0.18,0.33,0.6573573920508611,0.45999262635072985
1776,False,0.82,0.84,0.8105744295716818,0.6970242885392444
1777,True,0.92,0.97,0.9422046145495435,0.8900735148660354
1778,True,0.71,0.69,0.6711021319610867,0.5179759900951095
1779,True,0.9,0.93,0.9784028446705632,0.9527749755547762
1780,True,0.9,0.89,0.9509105038359951,0.8965832040730923
1781,True,0.7,0.67,0.3585152752922522,0.08844041199465744
1782,False,0.24,0.28,0.4585679765314143,0.2046424633311655
1783,False,0.28,0.25,0.37085485076580477,0.19294490144354245
1784,True,0.87,0.89,0.9929294379174137,0.9840247513910978
1785,True,0.64,0.67,0.9173851357384301,0.8470481679009464
1786,True,0.75,0.74,0.8037579270087003,0.7333296565618591
1787,True,0.66,0.7,0.300463396858782,0.12490513385477389
1788,True,0.93,0.93,0.4325898064011396,0.1660795185951599
1789,True,0.91,0.86,0.9890415905813894,0.9691506746027748
1790,True,0.89,0.88,0.9501016403640904,0.912720869839583
1791,True,0.86,0.9,0.926249170907924,0.7036414450758657
1792,True,0.87,0.96,0.9114392386306419,0.8371794789359362
1793,True,0.7,0.64,0.5158842729772102,0.27290467377056266
1794,True,0.86,0.9,0.41107005567425164,0.23931672823402197
1795,True,0.76,0.64,0.6025600612804479,0.43580766847057406
1796,False,0.75,0.85,0.8912560573655073,0.7543803978170343
1797,True,0.89,0.94,0.5713547716980957,0.3059758410556629
1798,False,0.28,0.2,0.3371837115655434,0.1526325294493607
1799,True,0.92,0.92,0.8158267250376823,0.45178656570717796
1800,True,0.92,0.9,0.9929855499708733,0.988567305831658
1801,True,0.95,0.98,0.9005498387347676,0.8570194720795764
1802,True,0.65,0.75,0.6198433686791842,0.2323533298325465
1803,True,0.91,0.93,0.8572957693907934,0.7438690271514852
1804,True,0.92,0.93,0.9979054210662153,0.9956785512989621
1805,True,0.89,0.87,0.7311729554568916,0.5600119586346686
1806,True,0.87,0.84,0.7636087471796382,0.5576611888930478
1807,True,0.93,0.92,0.9004338132009352,0.7701028182101161
1808,True,0.9,0.95,0.7685106080032035,0.47630294794829653
1809,True,0.78,0.77,0.7366185758393422,0.5014844720864291
1810,True,0.87,0.9,0.9747231393826644,0.9419317987195761
1811,True,0.77,0.87,0.9756485360499463,0.9484063107350806
1812,False,0.69,0.61,0.7234100830841121,0.5517660110718714
1813,True,0.75,0.78,0.6635844905844648,0.45520518651965214
1814,True,0.93,0.88,0.8929501856686666,0.8567236181259115
1815,True,0.87,0.9,0.9092828679519372,0.7879430731831457
1816,True,0.96,0.92,0.900403588872117,0.7789474041149064
1817,True,0.76,0.65,0.7198808258089645,0.5598732259093198
1818,True,0.86,0.84,0.7002263454254415,0.4558446380545092
1819,True,0.9,0.96,0.9761599754055426,0.9626527337144539
1820,False,0.62,0.71,0.13573357444947684,0.04533787785960811
1821,True,0.73,0.75,0.8565963057248647,0.683321863068928
1822,True,0.75,0.74,0.8297559416127137,0.6774487415760809
1823,True,0.83,0.84,0.8984037404635216,0.7625805373253369
1824,False,0.61,0.78,0.6113539149776055,0.29326449489325535
1825,True,0.75,0.72,0.8019483560995497,0.662441458756246
1826,True,0.91,0.91,0.8653356499239915,0.7394768075005206
1827,True,0.7,0.85,0.9353392239072458,0.8427012267373121
1828,True,0.83,0.84,0.9975168055027389,0.9952414416551337
1829,True,0.73,0.87,0.7649298004185425,0.40139264936596475
1830,True,0.91,0.89,0.9519557536108794,0.8384192281059948
1831,True,0.95,0.84,0.8988741139667107,0.8031150690377197
1832,True,0.95,0.93,0.9258646860994498,0.8837614497327698
1833,True,0.9,0.93,0.811251931196954,0.6056007971715713
1834,True,0.64,0.72,0.4527037826687489,0.13885428472413364
1835,True,0.58,0.64,0.3660646116871888,0.15370056290561318
1836,False,0.6,0.66,0.3987818552986828,0.19157386983649982
1837,True,0.69,0.74,0.8800940837908071,0.7515989678509849
1838,False,0.26,0.32,0.8829571990391161,0.5539398187969634
1839,True,0.92,0.94,0.9526052473681531,0.9128779210043686
1840,True,0.94,0.95,0.9255885942325631,0.8622872141054906
1841,True,0.93,0.9,0.939225762568994,0.8620526071424526
1842,True,0.78,0.84,0.754564247303122,0.580520768436017
